 -5.465221969103e-01  -2.607671728096e-01   1.955503704794e+00   1.210717089777e+00  -1.025000436308e+00   3.438018653490e-01  -4.149070755015e-01  -8.462203475395e-01   1.238584565797e+00  -3.778027382059e-01  -2.292999240264e+00  -1.292400647698e+00   1.242824096744e+00   9.856637569714e-01   1.221830125833e+00  -2.632198763951e+00   1.945101199739e+00  -1.579625872991e-01   7.106328698631e-01  -4.074800072055e-02  -2.450167303492e+00  -5.375072900986e-01  -3.293180234752e-01  -7.805914536126e-01  -7.680242354818e-01  -3.495842029652e-01  -1.725880404138e-01   2.341505315024e+00  -2.181715019823e-02   2.966901208434e+00  -3.187437595238e-01  -1.194956931290e+00   4.596945642338e-02  -1.577332225446e-01  -2.453005972460e-01  -5.425611692580e-01   5.476483395577e-01  -1.550920749447e+00  -6.014909573657e-01   8.207163218018e-01  -1.012639879830e+00  -2.758766982961e+00  -1.589788070833e+00  -1.471516030026e-01   1.469773932867e-01   2.806069728368e+00  -9.418624025704e-01  -1.216195829465e+00   3.607612271428e-01  -1.315360753870e+00  -1.685127416774e+00  -8.567298302289e-01  -1.345871424155e+00   9.218320282164e-01  -1.123108526770e+00   7.032278576087e-01   1.464204284591e-01  -6.960671949137e-01  -4.596836703873e-01  -2.181990958806e+00  -1.653635834705e+00   1.594287066009e+00   3.003419158076e+00   1.382169056984e-02  -5.143117275659e-01   1.050055323394e+00   8.006367687828e-01   1.262579671153e+00   2.534169702683e+00   1.049406644867e+00   2.108822358946e-01  -8.238300246812e-01   9.264311942285e-01  -1.445762905502e+00  -9.431644598412e-01   1.239979052772e+00   9.305867687731e-01  -1.241569356507e+00  -1.123874012712e+00   4.539677184953e-01   4.137551019377e-01  -7.261508394038e-01   9.707696038648e-01   2.386597053936e+00  -2.314254503474e-01  -1.067106976484e+00  -2.217664875211e+00  -4.150456972975e-01  -3.458711696407e-01  -7.142452466937e-01   8.048433041834e-01   4.096388530900e-01  -1.907944165167e+00  -5.753313002543e-01  -3.417685092390e-01   8.614311914777e-02   1.577045188273e-01   7.822482510380e-01  -1.358916877987e+00   2.171404703936e+00
 -2.607671728096e-01  -4.078765218655e+00   2.379384913083e+00   1.060047126852e+00   1.411383574242e-01  -8.409988256435e-01  -2.699750453375e-01  -9.613552884423e-03   1.704835779351e+00   2.134148821130e-01   8.986886474592e-01   2.305756809380e+00  -8.880497080289e-01   5.728999957500e-01  -3.126835453037e-01   4.474656682847e-01   8.683037299311e-01   1.097467472586e+00   5.883781891973e-02   4.612610358151e-01   1.224952997420e+00  -2.548552640452e+00   3.065736586375e-01  -1.026181901244e+00  -2.617592377643e+00   1.441639151570e+00  -2.607481763928e+00   4.561181589436e-01  -1.906178974277e-01  -1.361078960249e+00   1.528750433710e+00  -8.917956952575e-01   3.156020381592e-02  -1.104302007444e+00   9.728677263831e-01  -5.405753879395e-01  -4.909574177337e-01  -1.255830312209e-01  -2.788890920198e-01  -4.985564830415e-01  -9.370858508098e-01  -1.464083974211e+00   1.280356522597e+00   1.164903601061e+00  -9.195693083370e-01   1.135291138062e+00  -2.291378727326e+00   4.545674500271e-01  -1.440153462290e+00  -1.605127570392e+00  -9.328191513646e-03   2.438416460980e-01  -1.518891627013e+00   5.762445152987e-01   2.279889227996e+00  -1.930473836941e+00   1.836582048816e+00  -2.133990132861e+00   1.369090896652e+00   1.148028697720e+00   1.583153782598e+00  -3.407367169123e-01   2.305247897323e+00  -6.945840557629e-01   6.430953338897e-01  -3.587830243794e-01   2.367084896970e-01   2.358776059455e+00   1.042299580638e+00   6.238304530495e-04  -1.320935151644e+00   1.501921341480e+00   3.181795995931e-01  -1.811303607169e-02   1.134163464563e+00   1.074477276688e+00  -2.475373721622e+00   9.002635786150e-01   4.607099291594e-01  -7.545954395850e-01  -1.567627204761e+00  -2.200427478421e+00   1.002078298715e+00  -1.539112998230e+00  -7.947434494947e-01   1.206164703157e-01  -4.309646610228e-01   1.845571315512e+00   5.775702453123e-01   8.665300132106e-01   1.124136508487e+00   1.649769758355e+00   1.493047159508e+00  -3.119014507286e-01   1.809219810917e+00   2.481607458531e-02  -6.275943853072e-01  -1.352066335953e+00   2.437623105117e-01   1.402260074040e-01
  1.955503704794e+00   2.379384913083e+00  -1.821047568273e+00  -1.338363854664e+00   1.510814912135e+00  -1.175894744821e+00   3.579760851187e-01   2.093821212229e+00  -6.292865485714e-01   6.799301235017e-01  -9.257394546826e-01  -2.001807500536e+00   1.623708669353e-01   1.592861757982e+00  -1.072201713317e+00  -4.760607964532e-01  -9.415452638782e-01   1.853932255535e+00   6.590129719595e-01   8.221842814712e-01   1.705192382589e+00  -1.631679664231e+00   8.256503034571e-01   8.639749060407e-02   5.638328088042e-01  -6.071761315325e-01  -1.095041026801e+00  -1.773850456151e+00   1.573507082005e+00  -8.550245013828e-01  -1.965170555900e+00   2.142538892414e+00   7.342414214221e-01  -5.441026937714e-02   9.837521979932e-01   1.599608041109e+00   1.258286948182e+00   1.439705012363e+00   1.693270297561e-02   1.671260621630e+00  -1.237411559237e+00   9.979783454984e-01  -1.551848006149e+00  -6.307136021522e-01   1.351423863868e+00  -3.317986607498e+00  -1.904819798688e+00   1.850664612255e+00  -1.913142477540e+00   1.023521616645e+00  -2.986747615070e+00   1.839701022195e+00   2.854607791477e+00   1.098551859449e+00  -1.063320140976e+00   1.893044887084e+00  -7.195271953821e-01   1.100841236779e+00   4.944901780786e-01  -2.025210597411e+00   1.197974342505e+00  -1.204103703636e+00  -2.626229691675e+00  -2.557324565523e-01   3.441130119856e+00  -6.104568167232e-01  -1.248491401289e+00  -1.690730757301e+00   1.719709754784e+00   2.009886173153e+00  -3.381693897803e-01   1.088262818098e+00  -1.499219115500e+00  -5.781645362097e-01  -1.380686648619e+00   2.856762425608e+00   1.543714131832e+00  -2.025367802167e+00  -1.216932840532e-01  -2.138762217248e+00  -3.980192012109e-01   9.727772112214e-01  -1.873367475429e+00   5.187640744200e-01   2.043694599915e+00   5.549148779228e-02   9.220654118562e-01   1.037642114088e+00   3.042815202273e+00   8.580990385165e-01   1.706775509419e+00  -1.542478706421e-02   1.183850016625e+00   7.431948435098e-01  -3.112139750209e-01   1.752471094259e-01   3.737367511358e-01  -1.076958227144e+00  -2.017257867755e+00   2.091763797984e+00
  1.210717089777e+00   1.060047126852e+00  -1.338363854664e+00   6.173401814169e-01  -1.954507505623e+00   4.161163928992e-01  -5.566429414917e-01  -5.354220709279e-01  -2.326407756767e-01  -7.038568988778e-01  -1.476925380690e+00   1.829916633371e+00   4.214971040669e+00  -1.403476701194e+00  -3.334635961730e-01  -6.865366074991e-01  -1.291639489092e+00  -1.175625626155e+00  -1.510051365885e-01   9.612443690753e-01  -2.848053532447e+00   5.719358273556e-01  -1.530070990626e+00  -1.147346879181e+00   7.774529360038e-01  -3.673446717171e+00   1.272052491709e+00   1.810148569790e-01   5.491670910611e-01  -3.692205383868e-01   8.838353198862e-01   1.763282985414e+00  -5.315859785676e-01   4.265408881682e-01   1.646426626728e+00  -6.814893984713e-01   2.284555054706e+00  -6.622707589689e-01  -7.891107594516e-01   1.315196164803e+00  -2.805389587453e-01  -4.403970125750e-01   3.090036862764e+00   8.407446412229e-01   1.004646350399e-01  -6.500062248949e-01  -2.798282614741e-01  -7.090038605663e-01   4.180541297559e-02  -6.536014029965e-01  -8.539730539226e-01   1.086321176101e+00   8.177843927413e-01  -9.086631816093e-01   2.283199286137e+00  -7.857257796506e-01  -1.067153162075e+00  -9.060572785488e-01   9.063100429782e-01  -1.314187912109e+00  -2.154352785690e+00   1.076620423611e+00  -1.961684872444e+00   1.552689575662e+00   2.709946609422e+00  -2.066540263830e+00   1.421977056580e+00  -8.729956380373e-01   1.544532691665e+00  -2.792373829080e-01   2.181230366750e-01   5.376075549733e-01   1.648978278281e+00  -1.392074542807e+00   1.969560568899e+00  -9.096810014420e-01  -4.351687753067e-01  -1.135464007883e+00  -1.253766873005e+00  -7.217179260168e-01   2.199253037151e+00  -2.092468283494e+00  -2.156564580508e+00   2.125218812135e+00  -6.320232682321e-01   4.367853069489e-01  -1.710555074409e-01  -1.375945033912e+00   1.690220502445e+00  -4.717779692302e-01  -3.036363912639e+00   1.967900051835e+00   1.313153357250e-02  -9.281630565118e-01  -7.829970724765e-01   1.456478098455e+00   1.129494786731e+00   9.690341941042e-01  -3.951782446697e-01  -2.193073473973e+00
 -1.025000436308e+00   1.411383574242e-01   1.510814912135e+00  -1.954507505623e+00   2.121027956281e+00   1.478104298193e+00   7.021167632057e-01   6.691740232093e-01  -7.891567487894e-01   3.968433730139e-01  -6.363922663741e-01   1.877725215901e+00  -3.687901141295e-01   9.697115085880e-01   1.206660016240e+00  -9.964693759666e-02   1.694908033114e+00  -1.420344231504e+00   2.659505628613e+00   6.660810794323e-01   1.333744137188e+00  -4.673912808366e-01  -1.343578553269e+00  -1.689884814595e+00  -1.917990663304e+00   2.264365463877e+00  -1.798154617126e-02  -1.242969506952e+00  -5.649300353439e-01   1.514512926289e-01  -4.542836667101e-01  -1.807489294770e+00  -4.368130443205e-01  -3.772937514534e-01   1.735629244578e+00   1.728331327995e+00  -2.037891098031e+00  -1.307523593584e+00  -7.610895836242e-01  -2.216528503729e-01   2.587731593951e-01   6.967312210462e-01   6.709100904262e-01  -2.060725632053e+00   2.573661721674e-01   1.345517254282e+00   9.835910450036e-01  -2.693367048130e-01   8.013099954419e-02   1.968678427039e+00   1.902059045294e+00  -2.547902586787e+00  -8.121696830250e-01   2.471316373111e-01   1.693638645199e+00   4.956677242857e-02  -1.274573936233e+00  -1.508854095697e+00  -2.217854874543e-01   2.403978402395e+00  -2.328053210494e+00  -1.810218581834e+00   6.882067659094e-02   1.678528067597e+00   6.305399045847e-01  -9.177203442589e-01  -6.859185444257e-01  -1.545342386112e+00  -1.203508275895e+00   2.934226922480e+00  -2.049543036344e+00  -8.788559307902e-01   1.743814664228e+00   3.291787359359e-01   2.161213072719e+00   1.484360452394e+00   1.765809303069e+00   1.077950954657e+00   6.197783253161e-01   1.451142814852e+00   6.089451262169e-01  -9.084381987037e-03   1.463176476770e-01  -3.484676156596e-01  -1.660183481242e+00   2.942616462737e+00   1.715706556083e+00  -2.044082679493e+00  -5.311062392797e-01   2.403826165535e-01   5.859161021948e-02  -2.538198136373e-01   1.336278657854e-01   5.790921769927e-01   3.420860205377e-01  -4.430909948811e-01  -1.314005717482e+00   2.527362802571e+00   9.569067616712e-01  -7.960715180377e-01
  3.438018653490e-01  -8.409988256435e-01  -1.175894744821e+00   4.161163928992e-01   1.478104298193e+00   1.194492086486e+00  -3.811528192727e-01  -7.879274916032e-01   7.154988334133e-01  -4.584343937799e-01   4.644934924709e-01  -4.318929777821e-01   1.790174044600e-01  -3.529285361114e-01  -5.304562721824e-01   1.345139090248e-01  -1.993138891293e+00  -9.857400705775e-01   1.279479319067e+00   1.457749837990e+00  -5.534649180725e-01  -6.379248147485e-01   1.748787903482e+00  -9.346355933416e-01   2.025054017426e+00   1.791220168396e+00  -2.036134359261e+00  -6.694499376171e-01  -6.439148951648e-01   2.239629463827e+00  -1.362044005731e+00  -2.564484059949e+00  -1.185404624761e+00   1.939665360061e-01   9.348315829439e-01   4.043685227927e-01  -2.416672809502e-01  -4.428954848150e-01   6.963529341718e-01   7.670817853298e-02  -6.705376618116e-02   8.710341510138e-01   2.676030889465e-01  -1.358589002193e+00  -1.298702462915e+00   1.765521223163e+00   1.472200478428e+00   2.263412814564e+00   6.696085782602e-01   1.465211421188e+00  -6.571386054795e-02  -1.475465496005e+00   7.960785257843e-01   8.683397789515e-01   2.429189053713e+00   1.677956388281e+00   8.874710315674e-01  -6.486373829469e-01   8.049471974873e-01  -1.749645127685e-01  -3.436698874746e+00  -8.843849374157e-01   2.664435674728e+00   3.266763338715e-01  -3.496122947052e-01  -1.124954940786e+00  -2.648357446264e+00   1.490109305410e+00  -1.945940321544e+00  -7.476243077964e-01  -5.680383176759e-01   1.706485773030e-01   7.337868202649e-02   1.379908919353e+00  -2.809151977750e-01   2.048620260680e-01  -8.161300848718e-01  -9.083606133812e-02   5.294109015220e-01   2.329706518814e+00  -1.097382730853e+00   1.089715140534e-02   5.661578683163e-01   9.378147158741e-01  -9.625434757155e-01  -6.269083185794e-01   7.516061592955e-01  -9.383611181318e-01   1.151307779526e+00  -8.971510367458e-01  -1.529981447429e+00   7.473130974853e-01  -3.187156181810e-01   2.059649050883e+00   6.372499442935e-01   1.099558052860e+00   7.839668873749e-01  -2.178243902973e+00  -4.492808852993e+00  -2.598056930819e+00
 -4.149070755015e-01  -2.699750453375e-01   3.579760851187e-01  -5.566429414917e-01   7.021167632057e-01  -3.811528192727e-01  -1.636672290225e+00  -3.387443117788e-02  -1.019315465036e+00   2.368477026840e-01   3.981486065201e-01  -7.918289599688e-01  -2.868547004980e+00  -1.201501149282e+00  -3.361008727749e-01   3.196143127284e-01   2.397656473587e+00   1.109760167972e+00   1.225798854427e-01   2.029674754652e+00   1.318503102507e+00  -3.763674555491e+00   1.055343586131e+00  -1.923774677857e+00   4.685983873536e-01  -9.947795753984e-01  -1.605923154573e+00  -1.655306733156e-01   3.112284983344e-01  -4.076286807233e-01   1.480589207625e+00  -6.201573937358e-01  -6.391148913181e-01  -6.702481892991e-01  -1.537410533771e-01   4.396908918744e-01  -1.076152946845e+00   1.618592204550e+00   3.253723161239e-01  -2.717200177614e-01   6.746313418341e-01  -7.217710204826e-01   1.625705348600e+00  -5.576659674267e-01   2.150508218271e+00  -3.682424809023e-01  -7.405681242684e-01   3.192323050445e-01  -4.464076876054e-02  -1.747540780667e+00  -2.088326168005e+00  -6.846798357581e-01  -7.716149229845e-01   6.216267568641e-02   1.029240010023e+00  -2.216639654166e+00   1.098352678667e+00  -1.347383474923e+00  -1.881796962343e-01  -1.667578549314e+00   2.442841886465e-01   7.764293412605e-01  -8.842186992797e-01   2.434367470714e-01  -8.168724653423e-01   3.867276010995e-01  -6.060265993101e-01   8.760260557975e-01   1.496610508449e+00   6.084746257418e-01  -1.019755415079e+00  -5.880390908912e-01  -4.767659272977e-01   3.292655335322e+00  -2.180901992149e+00   3.717898385720e-01   2.865451813498e+00  -2.955470899391e+00  -1.144676223977e+00  -6.411553335394e-01   8.137916857351e-01  -2.097781615094e+00   1.251062745436e+00   2.429725166970e+00   8.862808285719e-01   2.187148475741e+00   1.685737079122e+00   4.857103603401e-01   1.215642199391e-01   1.233392667862e+00  -1.106198583723e+00   2.772730219018e-01  -1.336667136612e+00   3.076186164212e-01  -1.480055706189e+00  -1.379708568106e-01  -1.671926108493e+00   1.482890139106e+00  -1.290671152840e+00  -1.024056233972e+00
 -8.462203475395e-01  -9.613552884423e-03   2.093821212229e+00  -5.354220709279e-01   6.691740232093e-01  -7.879274916032e-01  -3.387443117788e-02   2.455234741897e+00   4.754370394261e-01  -9.039361236743e-01  -1.496000872298e+00  -4.394436143857e-01   2.994581721238e-01  -1.043307720885e+00   7.666357905913e-01   2.632792826469e+00  -3.949543765096e-01  -6.198275893707e-01   3.122318721123e-01   9.224693243239e-01   1.487635346973e-01   5.539693926828e-01   1.985478919883e-01  -4.405238124742e-01   9.381362329716e-01   1.080617593770e+00  -2.481821812346e+00  -2.052619043703e+00   1.105077752565e+00  -2.438066040977e+00  -2.943356398591e+00  -4.269178890284e-01   1.719481291971e-01  -4.905120503733e-02   1.187492555209e+00   4.985960991031e-01  -1.416699027210e+00  -2.475499953093e+00  -2.194433392931e-01   3.014392446581e+00  -1.291001658152e+00   2.319757730338e-01   1.055953311252e+00   5.506018302817e-01  -3.618250030236e-01   2.009155861708e+00   1.536637592823e+00  -1.416755457631e+00  -3.198460998225e-01   8.758067906882e-01  -2.059665954187e+00   3.962970405562e-02  -1.110933009744e+00   1.403178298465e+00   6.931614777787e-01  -2.322696170838e-01  -1.144328060775e+00  -7.649721147838e-01   1.328926251268e+00   5.312278660490e-01  -4.289258905602e-01  -2.271253705207e+00  -4.629545442765e-01   3.375632511020e-01   5.903232712729e-01  -2.335884152681e+00  -6.276345454370e-01   4.005157746485e-02   1.990953616598e+00   3.818759881786e-01   5.256489573718e-01   2.243626494328e+00   9.015893367547e-01   1.129147930052e+00   2.030860677414e+00  -1.613332604123e+00   1.246004418990e-01  -1.520293529016e+00   2.569560995375e-01  -9.717832939214e-01   3.365848378577e-01   1.678094967019e+00   1.028444165145e+00   1.100464201487e+00   4.178088870692e-01   1.003746273419e+00   2.428487767166e+00   6.241494165528e-01  -4.706717312622e-01   3.699679434997e-01   5.701749720734e-01  -1.109238524480e+00   1.224696645820e+00  -2.286460696592e-02   9.353318653995e-01   5.242587482353e-01   2.830433837033e-01  -1.231491550688e+00   1.559675354694e+00  -2.146032519389e+00
  1.238584565797e+00   1.704835779351e+00  -6.292865485714e-01  -2.326407756767e-01  -7.891567487894e-01   7.154988334133e-01  -1.019315465036e+00   4.754370394261e-01  -1.612710848985e-01  -1.249769368986e+00   1.404765205115e+00   1.388162135777e+00  -1.967939140704e-01  -1.749406612252e+00  -2.218526692619e+00  -1.134358688563e+00  -2.222052633737e-01  -1.933568070453e+00  -2.997117457957e-01   1.123066093606e+00  -2.854617206199e+00   2.848033884453e-01   1.199098733027e+00   1.267134023701e+00  -1.306524245168e+00  -1.022627092995e+00  -6.853343924861e-01  -1.128081572808e-01   2.597368981634e+00  -6.988695577808e-01   2.202678679441e+00  -1.598330477319e+00   4.902992570423e-01  -1.046046052347e+00  -8.248027245500e-02   9.326834801768e-01   9.250687309188e-01  -1.719522832041e+00  -7.417844480109e-01  -4.798371467537e-02  -7.653414083417e-01   1.295332613486e+00   3.583224424188e-01  -1.279988797938e+00   5.711810689530e-01  -2.674911597385e-01  -1.337213195428e+00   4.448323275797e-01  -3.930515255628e-01   1.133846699738e+00   3.495355107562e-01   9.720528663143e-01   1.625427778507e+00   9.655537135016e-01   3.554126417359e-01  -7.287050916469e-01  -1.599658272147e-01   1.004867550781e+00  -1.864012163220e+00   2.032300407976e+00   2.156167295886e+00  -6.886547616704e-01   1.076312299389e+00   5.092868606774e-01   3.991617444969e-01   4.320629724327e+00   2.046358539141e+00   4.771084045763e-01   8.858978686260e-01  -2.909553458940e-02   1.924060408121e+00  -3.303509986268e-01   8.940809604321e-01  -1.425149317005e-01  -6.298742582064e-01  -7.157823979066e-01  -5.908684270082e-01  -2.345840622629e+00  -1.185398582192e-01   9.963998855678e-01  -7.253886589737e-01  -2.297656505086e+00   1.931885667740e+00   8.134612770463e-01  -2.057063644215e+00  -6.004984012636e-01   1.305949283939e+00  -1.344762959340e+00  -7.730671614599e-01  -1.325990938191e+00  -7.947611496707e-01   9.132674824527e-01   3.960915957112e-01   2.343816774823e-01  -2.233210324576e+00   1.328051262938e+00   6.410467583438e-01   1.156177087420e+00  -4.458993608235e-01   1.187175134143e+00
 -3.778027382059e-01   2.134148821130e-01   6.799301235017e-01  -7.038568988778e-01   3.968433730139e-01  -4.584343937799e-01   2.368477026840e-01  -9.039361236743e-01  -1.249769368986e+00   5.698740810021e-01  -1.012367946575e+00  -4.817342333216e-01   2.735360182299e+00   1.833053084108e+00   4.915659984299e-01   3.239729304183e-01   1.285571481262e+00  -1.778581578045e+00  -1.241711446759e-01   2.057404640096e-01  -3.661202727760e-01   1.588833420607e-02  -1.935172505581e-01   1.209886130716e+00   4.609623800363e-01  -1.236812685523e+00  -5.596022240306e-01   2.476654144936e+00  -1.669983204422e+00   1.602883032041e+00  -1.513218670913e+00   2.350730379002e-01   1.260081775533e-01   2.074344508920e-01  -3.030614574540e+00  -2.344226266971e+00   1.658148819228e+00  -1.886728000292e+00   2.309832180979e-02  -1.168245901185e+00  -2.701696682566e+00  -6.411347955953e-01   2.349679722737e-01  -6.574767556943e-01  -9.495347256354e-01  -1.391794000709e+00   1.304626777442e+00  -1.424157614599e+00  -1.217101581181e+00  -3.514983522487e-01  -4.451026635762e+00   2.505377400202e+00  -2.292443361855e+00  -3.960087936280e-01  -1.267168447824e-01   1.709992181763e+00   6.666542133905e-02  -1.008909792509e-01  -7.705565086830e-01   2.370636906312e+00   5.171848995666e-01   1.351743271381e+00   1.101576776619e+00  -2.113927774339e+00  -1.667021594033e+00  -1.919337792693e+00   7.210759734783e-01  -1.761314665800e+00  -2.314772765545e-02   7.840178804709e-01  -6.937444669534e-01   6.208217208010e-01  -8.656930272737e-01  -2.316530852471e-01   6.346131909411e-01   1.555155691259e+00  -4.323119835401e-01   7.318256601802e-01   2.648339278620e-02   1.202756804375e+00  -1.055287217028e+00   1.241130211919e+00   3.080822311935e+00   4.951031247872e-01  -1.968054126149e+00   2.654179623288e-01  -1.409229831234e+00   9.993084600448e-01   3.289665659856e-01   1.196342303496e+00   3.841485279499e+00   2.076610006857e+00  -2.522324778450e+00  -1.659027481536e+00   1.644371035067e+00   1.140552269814e+00  -8.547015070637e-01   1.338392555296e+00   2.540228420360e+00   1.560118261704e+00
